IDENTIFIER,val_TE_30,val_TE_60,val_TE_90,pval_TE_30,pval_TE_60,pval_TE_90
VPS35P1,0,0,0,1,1,1
VPS36,-0.3623641,0.0884545,-0.20467975,0.9999688,0.9999933,0.9999216
VPS37A,-0.361346585,-0.069735212,-0.064994753,0.999968765,0.999993293,0.999921572
VPS37B,0.396267205,0.387805275,-0.968961178,0.999968765,0.999993293,0.962017953
VPS37C,-0.380180016,0.215141563,-0.274486912,0.999968765,0.999993293,0.999921572
VPS37D,0,0,0,1,1,1
VPS39,-0.52844,-0.35999,-0.422379,0.9999688,0.9999933,0.9999216
VPS41,0.286576055,0.286700369,0.095702397,0.999968765,0.999993293,0.999921572
VPS45,0.241029581,0.092339112,-0.309680223,0.999968765,0.999993293,0.999921572
VPS4A,-0.161754,0.069937,-0.152988,0.9999688,0.9999933,0.9999216
VPS4B,0.021708012,0.112304681,-0.130233044,0.999968765,0.999993293,0.999921572
VPS50,0.0097911,0.0918739,0.094305,0.9999688,0.9999933,0.9999216
VPS51,0.152419,0.3104156,0.2944666,0.9999688,0.9999933,0.9999216
VPS52,0.146085051,0.722768576,0.922594187,0.999968765,0.638813722,0.999921572
VPS52,0,0,0,1,1,1
VPS52,0,0,0,1,1,1
VPS52,0,0,0,1,1,1
VPS52,0,0,0,1,1,1
VPS52,0,0,0,1,1,1
VPS52,0,0,0,1,1,1
VPS53,-0.046422,0.238639,0.036249,0.9999688,0.9999933,0.9999216
VPS53,0,0,0,1,1,1
VPS54,-0.224144109,0.702656759,-0.023674253,0.999968765,0.999993293,0.999921572
VPS72,0.017807546,-0.172407542,-0.260542424,0.999968765,0.999993293,0.999921572
VPS8,0.750638968,-0.175100989,-1.12093028,0.479303713,0.999993293,0.815603047
VPS9D1,0.161210701,-0.860518298,-1.574721491,0.999968765,0.999993293,0.971046428
VPS9D1-AS1,-0.14712717,-0.50838395,-0.08845905,0.999968765,0.999993293,0.999921572
VRK1,0.202178771,-0.033764138,-0.515254756,0.999968765,0.999993293,0.999921572
VRK2,0.053736649,-0.091935399,-0.311285964,0.999968765,0.999993293,0.999921572
VRK3,-0.629580078,0.27215181,1.049752038,0.999968765,0.999993293,0.936874471
VRTN,-8.84275,0,0,0.9999688,1,1
VSIG1,0,-6.427044545,0,1,0.999993293,1
VSIG10,-0.5678688,-0.2385947,-0.5113324,0.9999688,0.9999933,0.9999216
VSIG10L,-0.130754,0.465295,0.785893,0.9999688,0.9999933,0.9999216
VSIG10L2,0,0,0,1,1,1
VSIG2,0,0,0,1,1,1
VSIG4,0,0,0,1,1,1
VSIG8,1.669613346,-1.434395306,0,0.999968765,0.999993293,1
VSIR,0.0600325,-0.10890626,-0.42037066,0.9999688,0.9999933,0.9999216
VSNL1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM1,0,0,0,1,1,1
VSTM2A,-1.578876522,-1.098518311,0,0.999968765,0.999993293,1
VSTM2A-OT1,0,0,0,1,1,1
VSTM2B,0,0,0,1,1,1
VSTM2L,-0.650145621,-1.180941904,-0.600721354,0.999968765,0.999993293,0.999921572
VSTM4,0,0,0,1,1,1
VSTM5,0,-4.295030921,0,1,0.999993293,1
VSX1,0,0,0,1,1,1
VSX2,0,0,0,1,1,1
VTA1,-0.0253614,-0.2601179,-0.19547298,0.9999688,0.9999933,0.9999216
VTA1P1,0,0,0,1,1,1
VTA1P2,0,0,0,1,1,1
VTCN1,0,0,0,1,1,1
VTI1A,0.299466906,1.29316436,0.130878136,0.999968765,0.879703406,0.999921572
VTI1B,-0.156654082,0.04594903,0.544316706,0.999968765,0.999993293,0.999921572
VTI1BP1,0,0,0,1,1,1
VTI1BP2,0,0,0,1,1,1
VTI1BP3,0,0,0,1,1,1
VTI1BP4,0,0,0,1,1,1
VTN,-0.043960016,-0.698779778,-0.224229381,0.999968765,0.987662736,0.999921572
VTRNA1-1,-6.239765,0,0,0.000492932,1,1
VTRNA1-2,-5.015202,0.508505,-0.336355,0.1327774,0.9999933,0.9999216
VTRNA1-3,-0.8443613,-0.311047,-0.572391,0.9999688,0.9999933,0.9999216
VTRNA2-1,0,0,0,1,1,1
VTRNA2-2P,0,0,0,1,1,1
VTRNA3-1P,0,0,0,1,1,1
VWA1,-1.750526925,-4.261444544,-2.250735321,0.999968765,0.999993293,0.999921572
VWA2,5.377353752,0,0,0.999968765,1,1
VWA3A,0,0,0,1,1,1
VWA3A,0,0,0,1,1,1
VWA3B,0,0,0,1,1,1
VWA5A,0.1964528,0.1836067,0.0297037,0.9999688,0.9999933,0.9999216
VWA5B1,-1.580225101,11.42980852,6.929821315,0.999968765,0.999993293,0.877015446
VWA5B2,0,0,0,1,1,1
VWA7,0.040939,-0.005486,0.017261,0.9999688,0.9999933,0.9999216
VWA7,0,0,0,1,1,1
VWA7,0,0,0,1,1,1
VWA7,0,0,0,1,1,1
VWA7,0,0,0,1,1,1
VWA7,0,0,0,1,1,1
VWA8,-0.32580724,-0.022005531,-0.641800064,0.999968765,0.999993293,0.999921572
VWA8-AS1,0,0,0,1,1,1
VWA8P1,0,0,0,1,1,1
VWC2,0,0,0,1,1,1
VWC2L,0,0,0,1,1,1
VWC2L-IT1,0,0,0,1,1,1
VWCE,0,0,8.440561881,1,1,0.999921572
VWDE,-0.397888523,-0.711837507,-0.079716369,0.999968765,0.999993293,0.999921572
VWF,0,0,0,1,1,1
VWFP1,0,0,0,1,1,1
WAC,-0.183916541,-0.028979192,-0.235123725,0.999968765,0.999993293,0.999921572
WAC-AS1,0.387873654,0.366360448,0.784292161,0.999968765,0.999993293,0.999921572
WAPL,-2.452422854,2.248182281,-0.313546981,0.158262245,4.66E-17,0.999921572
WARS,-0.0478971,-0.1223489,0.0776707,0.9999688,0.9999933,0.9999216
WARS2,0.3586929,0.2703055,-0.72616132,0.9999688,0.9999933,0.9999216
WARS2-IT1,0,0,0,1,1,1
WARS2P1,0,0,0,1,1,1
WARSP1,0,0,0,1,1,1
WAS,-0.757017,0,0,0.9999688,1,1
WASF1,-0.548984385,-0.816373037,-1.399197647,0.535740022,0.606755354,0.768344113
WASF1P1,0,0,0,1,1,1
WASF2,0.056560001,0.053542589,-0.016053831,0.999968765,0.999993293,0.999921572
WASF3,9.856430903,-9.881333901,0,0.999968765,0.999993293,1
WASF3-AS1,-9.293101106,0,5.8333033,0.999968765,1,0.999921572
WASF4P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASF5P,0,0,0,1,1,1
WASH2P,0,0,0.985675,1,1,0.9999216
WASH3P,0,-2.298916536,0.312867562,1,0.999993293,0.999921572
WASH4P,0,0,0,1,1,1
WASH5P,0,-6.848616424,0,1,0.999993293,1
WASH6P,1.799330115,7.837257753,0,0.999968765,0.999993293,1
WASH7P,2.316655546,0,0,0.999968765,1,1
WASHC1,1.426727649,0,0,0.999968765,1,1
WASHC2A,0.522893,1.2746561,-0.0325326,0.9999688,0.3607472,0.9999216
WASHC2C,-0.186068397,1.08569215,0.799503279,0.999968765,0.621153269,0.923994321
WASHC3,0.0726221,0.1848659,0.0144282,0.9999688,0.9999933,0.9999216
WASHC4,0.277287,0.260706,0.019643,0.9999688,0.9737025,0.9999216
WASHC5,-0.298209073,-0.762554114,-0.214160988,0.999968765,0.802778243,0.999921572
WASHC5-AS1,0,0,0,1,1,1
WASIR1,0,0,0,1,1,1
WASIR2,0,0,0,1,1,1
WASL,0.154949,0.3499029,0.110829,0.9999688,0.9624428,0.9999216
WBP1,-0.550725872,0.129918557,0.380327766,0.999968765,0.999993293,0.999921572
WBP11,-0.1549784,-0.0121895,-0.1952994,0.9999688,0.9999933,0.9999216
WBP11P1,0,0,0,1,1,1
WBP1L,0.05740034,-0.05563104,-0.273988388,0.999968765,0.999993293,0.999921572
WBP1LP1,0,0,0,1,1,1
WBP1LP1,0,0,0,1,1,1
WBP1LP10,0,0,0,1,1,1
WBP1LP11,0,0,0,1,1,1
WBP1LP12,0,0,0,1,1,1
WBP1LP2,-0.210888,0,4.017951,0.9999688,1,0.9999216
WBP1LP3,0,0,0,1,1,1
WBP1LP4,0,0,0,1,1,1
WBP1LP5,0,0,0,1,1,1
WBP1LP6,0,0,0,1,1,1
WBP1LP7,0,0,0,1,1,1
WBP1LP8,0,0,0,1,1,1
WBP2,-0.1155321,-0.2648478,-0.2893379,0.9999688,0.9999933,0.9999216
WBP2NL,-1.65093477,-2.9243049,0,0.9999688,0.9999933,1
WBP4,0.369115025,0.385273753,0.3472038,0.999968765,0.999993293,0.999921572
WBSCR17,0,0,0,1,1,1
WBSCR28,0,0,0,1,1,1
WDCP,0.061498783,-0.691490289,-0.067628899,0.999968765,0.973702487,0.999921572
WDFY1,-0.337566289,-0.359266512,-0.97657617,0.528107621,0.997051111,0.377514376
WDFY2,-0.091465389,0.479119594,0.186532231,0.999968765,0.999993293,0.999921572
WDFY3,-0.014730696,-0.133271546,-0.018193979,0.999968765,0.999993293,0.999921572
WDFY3-AS1,0,0,0,1,1,1
WDFY3-AS2,3.227428516,2.819856493,1.05356891,0.947090463,0.832766803,0.999921572
WDFY4,0,0,0,1,1,1
WDHD1,0.3232554,0.3403343,-0.0042668,0.9999688,0.9999933,0.9999216
WDPCP,0.206474986,2.194805798,0.213868801,0.999968765,0.061436087,0.999921572
WDR1,-0.065872,-0.3068019,-0.7326605,0.9999688,0.930419,0.6832705
WDR11,-0.925898256,-0.019427313,-0.384671014,0.958741454,0.999993293,0.999921572
WDR11-AS1,0,0,0,1,1,1
WDR12,-0.013434198,-0.299029809,-0.399656493,0.999968765,0.82879019,0.999921572
WDR13,-0.3396204,-0.4446293,0.226724,0.9999688,0.8639102,0.9999216
WDR17,1.700123416,0.095338088,-0.756512269,0.999968765,0.999993293,0.999921572
WDR18,-0.106580547,-0.204547643,0.21643646,0.999968765,0.999993293,0.999921572
WDR19,-0.019646622,0.226516505,-0.812192987,0.999968765,0.999993293,0.999921572
WDR20,-0.445942687,-0.110422618,-0.10556783,0.999968765,0.999993293,0.999921572
WDR24,-0.145633566,-0.382263186,-0.156533401,0.999968765,0.999993293,0.999921572
WDR25,-0.5228735,-0.4211528,0.0984475,0.9999688,0.9999933,0.9999216
WDR26,0.0834653,0.1688269,-0.46392818,0.9999688,0.9999933,0.9999216
WDR27,0.3801185,-0.6811221,2.1728929,0.9999688,0.9999933,0.9479762
WDR3,0.245219,-0.112677,-0.396084,0.9999688,0.9999933,0.9999216
WDR31,-0.092193082,0.475710236,0.279710966,0.999968765,0.999993293,0.999921572
WDR33,0.179684927,-0.671361562,-0.969499656,0.999968765,0.841256411,0.791529921
WDR34,0.2478356,0.0058782,-0.0187548,0.9999688,0.9999933,0.9999216
WDR35,0.631327095,-0.338172206,0.699066008,0.999968765,0.999993293,0.995915584
WDR36,-0.049623,-0.024316,-0.588962,0.9999688,0.9999933,0.9445119
WDR37,0.230025403,0.003952647,-0.630222972,0.999968765,0.999993293,0.999921572
WDR38,0,0,0,1,1,1
WDR4,0.026088,-0.518836683,-0.2305868,0.9999688,0.6986826,0.9999216
WDR41,0.214345013,0.473341786,0.692746046,0.999968765,0.943804682,0.991881891
WDR43,0.082842796,-0.320282898,-0.608891227,0.999968765,0.999993293,0.999921572
WDR44,0.506290781,0.082927632,-0.351410319,0.559595223,0.999993293,0.999921572
WDR45,0.006276659,-0.295901659,-0.45558559,0.999968765,0.919682594,0.999921572
WDR45B,-0.228950222,-0.306460476,0.214277704,0.999968765,0.939546023,0.999921572
WDR45BP1,1.229590079,0.388811496,2.204421301,0.999968765,0.999993293,0.999921572
WDR45P1,0,0,0,1,1,1
WDR46,0.136436256,0.173678866,0.037957909,0.999968765,0.999993293,0.999921572
WDR46,0,0,0,1,1,1
WDR46,0,0,0,1,1,1
WDR46,0,0,0,1,1,1
WDR46,0,0,0,1,1,1
WDR47,0.836397093,0.339514061,-1.409548323,0.281404269,0.999993293,0.940175136
WDR48,-0.075277223,-0.205874168,2.128030996,0.999968765,0.999993293,0.260269784
WDR49,0,0,0,1,1,1
WDR5,-0.157194932,-0.235021213,-0.133843397,0.999968765,0.999993293,0.999921572
WDR53,-0.032604973,-0.465398255,0.452186022,0.999968765,0.999993293,0.999921572
WDR54,0.054830871,-0.211301914,-0.058220471,0.999968765,0.999993293,0.999921572
WDR55,-0.10577961,0.2139794,0.57973177,0.9999688,0.9999933,0.9999216
WDR59,-0.3031752,-0.35105648,-0.1795216,0.9999688,0.9999933,0.9999216
WDR5B,0.984927756,0.040983626,-0.132543245,0.997701907,0.999993293,0.999921572
WDR6,-0.422787649,-0.433489923,-0.391055722,0.031287715,0.749262511,0.999921572
WDR60,-0.0225813,1.3825702,0.4628945,0.9999688,0.3274353,0.9999216
WDR61,0.156142665,0.221074054,-0.37834382,0.999968765,0.999993293,0.999921572
WDR62,2.10630109,-0.282783392,-1.662496313,0.662758562,0.999993293,0.681563773
WDR63,2.7873566,8.170213,0,0.9999688,0.2735642,1
WDR64,0,0,0,1,1,1
WDR66,2.0110204,-1.267915,-3.720929,0.9999688,0.9999933,0.6519416
WDR7,0.834037,0.592502,0.7540121,0.9999688,0.9385836,0.9999216
WDR70,0.004787983,-0.049792665,-0.371233587,0.999968765,0.999993293,0.999921572
WDR72,1.595669341,1.569972022,-0.124055234,0.999968765,0.640949821,0.999921572
WDR73,-0.0204383,0.7392904,0.2918821,0.9999688,0.6972869,0.9999216
WDR74,0.065655,0.743347,0.484354,0.9999688,0.8797034,0.9999216
WDR75,-0.036206599,-0.392257274,-0.291667819,0.999968765,0.999993293,0.999921572
WDR76,0.014615571,-0.28596158,-0.195445101,0.999968765,0.999993293,0.999921572
WDR77,0.037145789,-0.223094057,-0.267445493,0.999968765,0.999993293,0.999921572
WDR78,-1.675678166,3.600183665,-1.135040965,0.999968765,0.039024595,0.999921572
WDR7-OT1,0,0,0,1,1,1
WDR81,-0.257074776,0.039551006,-0.401142491,0.999968765,0.999993293,0.999921572
WDR81,0,0,0,1,1,1
WDR82,0.076667428,-0.603419725,-0.904053272,0.999968765,0.159726257,0.995915584
WDR82P1,0,0,0,1,1,1
WDR82P2,0,0,0,1,1,1
WDR83,-0.503608788,-0.510613436,-0.043905567,0.999968765,0.999993293,0.999921572
WDR83OS,-0.062759721,0.016670656,-0.041139002,0.999968765,0.999993293,0.999921572
WDR86,0,0,0,1,1,1
WDR86-AS1,0,-3.3455147,0,1,0.9999933,1
WDR87,0,0,0,1,1,1
WDR88,0,0,0,1,1,1
WDR89,0.219533194,-0.056472935,-0.409792752,0.999968765,0.999993293,0.999921572
WDR90,-0.836956572,-1.15761383,-0.742518907,0.871695815,0.464064793,0.999921572
WDR91,-1.220722607,-0.099075794,-0.189088743,0.531470238,0.999993293,0.999921572
WDR92,0.09575506,0.383023998,-0.062630389,0.999968765,0.999993293,0.999921572
WDR93,0,0,0,1,1,1
WDR95P,0,0,0,1,1,1
WDR97,0,0,0,1,1,1
WDSUB1,0.299183189,0.04334198,0.142357995,0.999968765,0.999993293,0.999921572
WDTC1,0.02778775,0.438575846,-0.090681221,0.999968765,0.999993293,0.999921572
WDYHV1,0.27640788,0.14930655,-0.20966046,0.9999688,0.9999933,0.9999216
WEE1,-0.116607503,0.443456359,2.683100934,0.999968765,0.727336241,0.591734974
WEE2,0,0,0,1,1,1
WEE2,0,0,0,1,1,1
WEE2-AS1,0,0,0,1,1,1
WEE2-AS1,0,0,0,1,1,1
WFDC1,-0.482876559,0.568906035,0.597902753,0.999968765,0.851772037,0.852470753
WFDC10A,0,0,0,1,1,1
WFDC10B,0,0,0,1,1,1
WFDC11,0.768872654,-1.286729632,-0.199182157,0.999968765,0.999993293,0.999921572
WFDC12,0,0,0,1,1,1
WFDC13,0,0,0,1,1,1
WFDC2,1.618082358,0.340161888,-0.350018621,0.999968765,0.999993293,0.999921572
WFDC21P,0.0759733,-0.29566875,-0.3113065,0.9999688,0.9999933,0.9999216
WFDC3,1.25548991,-4.324654754,0,0.999968765,0.999993293,1
WFDC5,0,0,0,1,1,1
WFDC6,0,0,0,1,1,1
WFDC8,0,0,0,1,1,1
WFDC9,0,0,0,1,1,1
WFIKKN1,0,0,0,1,1,1
WFIKKN2,0,0,0,1,1,1
WFS1,-0.1604379,-0.23981481,-0.2371522,0.9999688,0.9999933,0.9999216
WHAMM,-0.20176,-0.205144,-0.031375,0.9999688,0.9999933,0.9999216
WHAMMP2,0,0,0,1,1,1
WHAMMP2,0,0,6.579594017,1,1,0.999921572
WHAMMP3,0,0,0,1,1,1
WHRN,-0.18573933,-0.346674819,-0.104344258,0.999968765,0.999993293,0.999921572
WIF1,0,0,0,1,1,1
WIPF1,-0.4567839,-0.6801603,0.3919115,0.4093896,0.1755424,0.9999216
WIPF2,-0.113638878,-0.149138333,-0.109204805,0.999968765,0.999993293,0.999921572
WIPF3,0,0,0,1,1,1
WIPI1,-0.5461353,0.0248662,-0.8822145,0.9999688,0.9999933,0.9999216
WIPI2,-0.138601023,-0.644527028,1.900155512,0.999968765,0.715632061,0.858566267
WISP1,0,0,-5.2159531,1,1,0.9999216
WISP1-OT1,0,0,0,1,1,1
WISP2,-0.000157522,-0.074835036,0.362810541,0.999968765,0.999993293,0.999921572
WISP3,0,0,0,1,1,1
WIZ,0.128334219,-0.077200699,-0.109337639,0.999968765,0.999993293,0.999921572
WIZP1,0,0,0,1,1,1
WLS,0.113607113,0.289762066,0.46363052,0.999968765,0.983180218,0.962017953
WNK1,0.09027855,0.034000327,-0.814682247,0.999968765,0.999993293,0.853713546
WNK2,-0.312964865,1.269435799,-0.802081085,0.999968765,0.769759981,0.959998349
WNK3,0,0,0,1,1,1
WNK4,0,9.833898,0,1,0.9999933,1
WNT1,0,0,-1.525880454,1,1,0.999921572
WNT10A,0,0,0,1,1,1
WNT10B,-0.909818216,-1.457361286,-0.567116762,0.999968765,0.662253231,0.999921572
WNT11,-1.19927131,-1.162203214,-1.3149639,0.9999688,0.9999933,0.9999216
WNT16,-0.7080956,0.5095966,-0.8362014,0.9999688,0.9999933,0.9999216
WNT2,0,0,0,1,1,1
WNT2B,4.24547731,3.645338351,5.083697411,0.722354074,0.892131613,0.359824433
WNT3,0.201759308,0.383650805,-0.55244524,0.999968765,0.999993293,0.999921572
WNT3,0,0,0,1,1,1
WNT3,0,0,0,1,1,1
WNT3A,0,0,0,1,1,1
WNT4,-0.188209598,-0.157383762,-0.803880185,0.999968765,0.999993293,0.999921572
WNT5A,-0.1199661,0.0772852,-0.6115205,0.9999688,0.9999933,0.9999216
WNT5A-AS1,-0.645887,-0.604231,-0.9685616,0.9999688,0.9999933,0.9999216
WNT5B,0.89523007,-1.8515858,-0.3559832,0.9999688,0.8690932,0.9999216
WNT6,0.031118334,-1.401905003,-2.373438209,0.999968765,0.999993293,0.999921572
WNT7A,0,0,0,1,1,1
WNT7B,-0.31430456,-0.7110088,-0.7864897,0.9999688,0.5540824,0.8804605
WNT8A,0,0,0,1,1,1
WNT8B,0,0,0,1,1,1
WNT9A,0.221434,-0.512814,0.336745,0.9999688,0.9999933,0.9999216
WNT9B,2.961298155,0,0,0.999968765,1,1
WNT9B,0,0,0,1,1,1
WRAP53,0.033359133,-0.187566411,-0.265907679,0.999968765,0.999993293,0.999921572
WRAP73,-1.045142534,3.070018712,3.508025309,0.999968765,1.11E-24,2.84E-30
WRB,-0.326108143,-0.076479995,-0.159710926,0.999968765,0.999993293,0.999921572
WRBP1,0,0,0,1,1,1
WRN,0.094073081,0.029876691,-0.271454914,0.999968765,0.999993293,0.999921572
WRNIP1,-0.1582593,-0.4247204,-0.2344241,0.9999688,0.8543894,0.9999216
WSB1,0.178300336,-0.224148831,-0.194687072,0.999968765,0.999993293,0.999921572
WSB2,-0.031717,-0.80805,-0.392543,0.9999688,0.6571738,0.9999216
WSCD1,0.693280324,4.61544678,1.83042751,0.999968765,0.397184427,0.999921572
WSCD2,0,0,0,1,1,1
WSPAR,0,0,0,1,1,1
WT1,0,0,0,1,1,1
WT1-AS,0,0,0,1,1,1
WT1-AS_1,0,0,0,1,1,1
WT1-AS_2,0,0,0,1,1,1
WT1-AS_3,0,0,0,1,1,1
WT1-AS_6,0,0,0,1,1,1
WT1-AS_7,0,0,0,1,1,1
WT1-AS_8,0,0,0,1,1,1
WTAP,0.288573,0.435654,0.371444,0.9999688,0.7963359,0.9999216
WTAPP1,0,0,0,1,1,1
WTH3DI,0,0,0,1,1,1
WTIP,1.158275126,-1.819585482,-1.980480465,0.999968765,0.893532688,0.999921572
WWC1,0.3061708,0.2083352,-0.8306223,0.9999688,0.9999933,0.7323176
WWC2,0.170690502,0.148171153,-0.203079417,0.999968765,0.999993293,0.999921572
WWC2-AS1,0,0,0,1,1,1
WWC2-AS2,-0.458397881,1.262212435,-0.035267723,0.999968765,0.999993293,0.999921572
WWC3,2.998359496,1.915941603,-1.773179792,0.999968765,0.910278407,0.999921572
WWC3-AS1,0,0,0,1,1,1
WWOX,0.256780463,1.034207481,0.511315208,0.999968765,0.991915665,0.999921572
WWOX-AS1,0,0,0,1,1,1
WWP1,-0.1694753,0.1158215,0.0565148,0.9999688,0.9999933,0.9999216
WWP1P1,0,0,0,1,1,1
WWP2,0.259956637,0.158942276,0.322408555,0.999968765,0.999993293,0.999921572
WWTR1,-0.068159343,-0.421660583,-0.945109402,0.999968765,0.668662316,0.880460548
WWTR1-AS1,-1.004063712,-2.756632731,0.18602547,0.999968765,0.999993293,0.999921572
WWTR1-IT1,0,0,0,1,1,1
XAB2,-0.176764485,-0.372144762,-0.078590647,0.999968765,0.892505607,0.999921572
XACT,0,0,0,1,1,1
XAF1,0.531091547,9.087758815,0,0.999968765,0.999993293,1
XAGE1A,0,0,0,1,1,1
XAGE1B,0,0,0,1,1,1
XAGE2,0,0,0,1,1,1
XAGE3,0,0,0,1,1,1
XAGE5,0,0,0,1,1,1
XBP1,-0.107180783,-0.098667314,-0.093757636,0.999968765,0.999993293,0.999921572
XBP1P1,0,0,0,1,1,1
XCL1,0,0,0,1,1,1
XCL2,0,0,0,1,1,1
XCR1,0,0,0,1,1,1
XDH,7.453583,0,0.31662619,0.9999688,1,0.9999216
XG,0,0,0,1,1,1
XGY1,0,0,0,1,1,1
XIAP,0.008670413,-0.236494414,-0.270739835,0.999968765,0.999993293,0.999921572
XIAP-AS1,0,0,0,1,1,1
XIAPP1,0,0,0,1,1,1
XIAPP2,9.631367291,-0.926134873,9.742184181,0.999968765,0.999993293,0.509297789
XIAPP3,0,0,0,1,1,1
XIRP1,0,0,0,1,1,1
XIRP2,0,0,0,1,1,1
XIRP2-AS1,0,0,0,1,1,1
XIST,0,0,0,1,1,1
Xist_exon1,0,0,0,1,1,1
Xist_exon4,0,0,0,1,1,1
XIST_intron,0,0,0,1,1,1
XK,0.246934864,0.013604384,0.58934572,0.999968765,0.999993293,0.999921572
XKR3,0,1.212964589,1.34527868,1,0.999993293,0.999921572
XKR4,-13.146881,10.934149,0,0.9999688,0.9497071,1
XKR5,1.68589956,2.136967862,1.002386753,0.999968765,0.820593239,0.999921572
XKR6,0,0,0,1,1,1
XKR7,0,0,0,1,1,1
XKR8,-1.131524655,0.221408828,-1.095337987,0.999968765,0.999993293,0.999921572
XKR9,0,0,0,1,1,1
XKRX,-3.000221631,0,0,0.999968765,1,1
XKRY,0,0,0,1,1,1
XKRY2,0,0,0,1,1,1
XKRYP1,0,0,0,1,1,1
XKRYP2,0,0,0,1,1,1
XKRYP3,0,0,0,1,1,1
XKRYP4,0,0,0,1,1,1
XKRYP5,0,0,0,1,1,1
XKRYP6,0,0,0,1,1,1
XPA,0.365684181,1.238148447,0.600000331,0.999968765,0.17697376,0.999921572
XPC,0.209274764,0.667321719,-0.113860256,0.999968765,0.375632457,0.999921572
XPNPEP1,-0.179372,-0.244336,-0.430251,0.9999688,0.9966535,0.9999216
XPNPEP2,0,0,0,1,1,1
XPNPEP3,-0.260768235,0.260993313,0.136818988,0.999968765,0.999993293,0.999921572
XPO1,0.147648692,-0.518795756,-0.232350261,0.999968765,0.10597992,0.999921572
XPO4,0.041007068,0.880664233,0.377535407,0.999968765,0.879703406,0.999921572
XPO5,-0.308451129,-0.78939089,-0.754895115,0.602372471,0.706660101,0.261357516
XPO6,-0.3354387,-0.3917911,-0.3437351,0.9999688,0.9580059,0.9999216
XPO7,0.602379571,0.238538383,-0.278445055,0.652812602,0.999993293,0.999921572
XPOT,-0.026064075,-0.215448188,-0.114111502,0.999968765,0.999993293,0.999921572
XPOTP1,-17.089472,-0.486857021,0,0.999968765,0.999993293,1
XPR1,0.320569074,-0.869497225,-0.417180684,0.999968765,0.260233083,0.999921572
XRCC1,-0.108258173,0.072520169,-0.446180299,0.999968765,0.999993293,0.999921572
XRCC2,-0.341646065,0.629726518,-0.002643745,0.999968765,0.960789643,0.999921572
XRCC3,-0.2618328,-0.288318,-0.1813283,0.9999688,0.9999933,0.9999216
XRCC4,0.868368503,1.56284467,1.708027181,0.642635098,0.119235648,0.541657735
XRCC5,-0.093620743,-0.302529827,0.301239657,0.999968765,0.999993293,0.999921572
XRCC6,0.1982704,0.0730799,0.0601885,0.9999688,0.9999933,0.9999216
XRCC6P1,0,0,0,1,1,1
XRCC6P2,-7.886111378,0,0,0.553677972,1,1
XRCC6P3,0,0,0,1,1,1
XRCC6P4,0,0,0,1,1,1
XRCC6P5,0,0,0,1,1,1
XRN1,-0.482551,-0.112727,-0.335226,0.9999688,0.9999933,0.9999216
XRN2,0.82708772,1.153195304,1.583890865,0.004262208,0.110424436,0.058497019
XRRA1,-0.620215,-1.0247833,0.655989,0.9999688,0.9298466,0.9999216
XXYLT1,-0.361266585,-0.579961074,-0.496213368,0.999968765,0.696820818,0.999921572
XXYLT1-AS1,0,0,0,1,1,1
XXYLT1-AS2,0,0,0,1,1,1
XYLB,-0.289353,0.4284921,0.2733049,0.9999688,0.9999933,0.9999216
XYLT1,0,-11.921133,-9.418481,1,0.930419,0.9999216
XYLT2,0.46702686,0.2872363,-0.16810983,0.9999688,0.9999933,0.9999216
Y_RNA,0,-0.901983,0,1,0.9999933,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
Y_RNA,0,0,0,1,1,1
